Time,localhost_client_inf,localhost_client_1000,localhost_client_10000,localhost_client_100000,localhost_client_1000000,localhost_client_10000000,api_gateway_server_inf,api_gateway_server_1000,api_gateway_server_10000,api_gateway_server_100000,api_gateway_server_1000000,api_gateway_server_10000000,vets_service_client_inf,vets_service_client_1000,vets_service_client_10000,vets_service_client_100000,vets_service_client_1000000,vets_service_client_10000000,discovery_server_server_inf,discovery_server_server_1000,discovery_server_server_10000,discovery_server_server_100000,discovery_server_server_1000000,discovery_server_server_10000000,customers_service_client_inf,customers_service_client_1000,customers_service_client_10000,customers_service_client_100000,customers_service_client_1000000,customers_service_client_10000000,discovery_server_server2_inf,discovery_server_server2_1000,discovery_server_server2_10000,discovery_server_server2_100000,discovery_server_server2_1000000,discovery_server_server2_10000000,customers_service_server_inf,customers_service_server_1000,customers_service_server_10000,customers_service_server_100000,customers_service_server_1000000,customers_service_server_10000000,visits_service_server_inf,visits_service_server_1000,visits_service_server_10000,visits_service_server_100000,visits_service_server_1000000,visits_service_server_10000000,vets_service_server_inf,vets_service_server_1000,vets_service_server_10000,vets_service_server_100000,vets_service_server_1000000,vets_service_server_10000000,api_gateway_client_discovery_inf,api_gateway_client_discovery_1000,api_gateway_client_discovery_10000,api_gateway_client_discovery_100000,api_gateway_client_discovery_1000000,api_gateway_client_discovery_10000000,api_gateway_client_vets_inf,api_gateway_client_vets_1000,api_gateway_client_vets_10000,api_gateway_client_vets_100000,api_gateway_client_vets_1000000,api_gateway_client_vets_10000000,api_gateway_client_customers_inf,api_gateway_client_customers_1000,api_gateway_client_customers_10000,api_gateway_client_customers_100000,api_gateway_client_customers_1000000,api_gateway_client_customers_10000000,api_gateway_client_visits_inf,api_gateway_client_visits_1000,api_gateway_client_visits_10000,api_gateway_client_visits_100000,api_gateway_client_visits_1000000,api_gateway_client_visits_10000000,discovery_server_server3_inf,discovery_server_server3_1000,discovery_server_server3_10000,discovery_server_server3_100000,discovery_server_server3_1000000,discovery_server_server3_10000000,visits_service_client_inf,visits_service_client_1000,visits_service_client_10000,visits_service_client_100000,visits_service_client_1000000,visits_service_client_10000000,discovery_server_server4_inf,discovery_server_server4_1000,discovery_server_server4_10000,discovery_server_server4_100000,discovery_server_server4_1000000,discovery_server_server4_10000000,genai_service_client_inf,genai_service_client_1000,genai_service_client_10000,genai_service_client_100000,genai_service_client_1000000,genai_service_client_10000000,discovery_server_server5_inf,discovery_server_server5_1000,discovery_server_server5_10000,discovery_server_server5_100000,discovery_server_server5_1000000,discovery_server_server5_10000000,customers_service_server2_inf,customers_service_server2_1000,customers_service_server2_10000,customers_service_server2_100000,customers_service_server2_1000000,customers_service_server2_10000000,visits_service_server2_inf,visits_service_server2_1000,visits_service_server2_10000,visits_service_server2_100000,visits_service_server2_1000000,visits_service_server2_10000000,genai_service_server_inf,genai_service_server_1000,genai_service_server_10000,genai_service_server_100000,genai_service_server_1000000,genai_service_server_10000000,vets_service_server2_inf,vets_service_server2_1000,vets_service_server2_10000,vets_service_server2_100000,vets_service_server2_1000000,vets_service_server2_10000000,admin_service_client_discovery_inf,admin_service_client_discovery_1000,admin_service_client_discovery_10000,admin_service_client_discovery_100000,admin_service_client_discovery_1000000,admin_service_client_discovery_10000000,admin_service_client_vets_inf,admin_service_client_vets_1000,admin_service_client_vets_10000,admin_service_client_vets_100000,admin_service_client_vets_1000000,admin_service_client_vets_10000000,admin_service_client_customers_inf,admin_service_client_customers_1000,admin_service_client_customers_10000,admin_service_client_customers_100000,admin_service_client_customers_1000000,admin_service_client_customers_10000000,admin_service_client_gateway_inf,admin_service_client_gateway_1000,admin_service_client_gateway_10000,admin_service_client_gateway_100000,admin_service_client_gateway_1000000,admin_service_client_gateway_10000000,admin_service_client_visits_inf,admin_service_client_visits_1000,admin_service_client_visits_10000,admin_service_client_visits_100000,admin_service_client_visits_1000000,admin_service_client_visits_10000000,admin_service_client_genai_inf,admin_service_client_genai_1000,admin_service_client_genai_10000,admin_service_client_genai_100000,admin_service_client_genai_1000000,admin_service_client_genai_10000000,admin_service_client_admin_inf,admin_service_client_admin_1000,admin_service_client_admin_10000,admin_service_client_admin_100000,admin_service_client_admin_1000000,admin_service_client_admin_10000000,admin_service_server_inf,admin_service_server_1000,admin_service_server_10000,admin_service_server_100000,admin_service_server_1000000,admin_service_server_10000000,api_gateway_server2_inf,api_gateway_server2_1000,api_gateway_server2_10000,api_gateway_server2_100000,api_gateway_server2_1000000,api_gateway_server2_10000000,discovery_server_server6_inf,discovery_server_server6_1000,discovery_server_server6_10000,discovery_server_server6_100000,discovery_server_server6_1000000,discovery_server_server6_100000002025-05-17 23:59:45,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,0,,,,0,,,,1,,,,1,,,,1,,,,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,2,0,0,0,2,2,1,0,0,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,0,0,1,1,1,1,0,0,1,1,1
2025-05-17 16:59:15,,,,,,,,,,,,,,,,,,,3,0,0,3,3,3,3,0,0,3,3,3,2,1,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,2,2,1,2,1,3,3,3,2,2,1,2,1,3,3,3,2,2,1,1,0,0,1,1,1,3,0,0,3,3,3,3,0,0,3,3,3,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,1,1,0,0,0,0,1,1,1,1,1,1,4,0,0,4,4,4,1,1,0,0,0,0,1,1,1,1,1,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,3,3,3
2025-05-17 16:59:30,,,,,,,,,,,,,,,,,,,3,0,0,3,3,3,3,0,0,3,3,3,2,1,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,2,2,1,2,1,3,3,3,2,2,1,2,1,3,3,3,2,2,1,1,0,0,1,1,1,3,0,0,3,3,3,3,0,0,3,3,3,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,3,3,3
2025-05-17 16:59:45,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,1,1,,,,0,0,,,,0,0,,,,1,1,,,,1,1,,,,1,1,,,,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,3,0,0,3,3,3
2025-05-17 17:00:00,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,1,1,1,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
2025-05-17 17:00:15,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
2025-05-17 17:00:30,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
2025-05-17 17:00:45,,,,,,,,,,,,,,,,,,,2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,0,0,1,1,1,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
2025-05-17 17:01:00,,,,,,,,,,,,,,,,,,,2,0,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,0,0,1,1,1,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
2025-05-17 17:01:15,88,0,0,88,88,88,75,0,0,75,75,75,,,,,,,2,0,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,0,0,1,1,1,2,0,0,2,2,2,2,0,0,2,2,2,1,0,0,1,1,1,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,,,,,,,,,,,,,1,0,0,1,1,1,,,,,,,,1,,,,,0,,,,,0,,,,,1,,,,,1,,,,,1,,,,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
2025-05-17 17:01:30,88,0,0,88,88,88,75,0,0,75,75,75,,,,,,,2,0,0,2,2,2,2,0,0,2,2,2,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,0,0,1,1,1,2,0,0,2,2,2,2,0,0,2,2,2,1,0,0,1,1,1,1,0,0,1,1,1,4,0,0,4,4,4,4,0,0,4,4,4,,1,,0,,0,,1,,1,,1,1,0,0,1,1,1,,1,,0,,0,,1,,1,,1,159,0,0,122,159,159,70,0,0,70,70,70,1,0,0,1,1,1,97,0,0,97,97,97,,1,157,96,81,,0,0,0,0,,0,0,0,0,,1,157,96,81,,1,157,96,81,,1,157,96,81,,,,,,,,1,,0,,0,,1,,1,,1,3,0,0,3,3,3
